arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_28_04_2026_B3_TJRN_EMPRESA_VESTUARIO_INDENIZACAO__CORPO.mp3,CORPO,OK,62.01,A,",94,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_28_04_2026_B6_TJRN_OPERACAO_RECEPTOR__CORPO.mp3,CORPO,OK,36.29,Deflagrada,fatos.,,,-120.0,-69.5,0,0,ok
BOLETIM_RADIO_TJRN_28_04_2026_B8_OABRN_LOCAIS_PROVA_ENAM_CORPO.mp3,CORPO,OK,22.65,A,comparecer,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-19.6,0,0,ok
BOLETIM_RADIO_TJRN_29_04_2026_B10_MPRN_OPERACAO_TRAFICO_DROGAS__CORPO.mp3,CORPO,OK,27.16,A,justiça.,,,-25.6,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_29_04_2026_B3_INDENIZACAO_GELADEIRA_DEFEITUOSA_CORPO.mp3,CORPO,OK,100.98,Dessa,consumidor,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-24.8,-18.9,0,0,ok
BOLETIM_RADIO_TJRN_29_04_2026_B5_HOMICIDIO_CULPOSO_NEGADO_RECURSO_CORPO.mp3,CORPO,OK,15.96,A,acusado,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_29_04_2026_B8_TJRN_PROGRAMA_JUSTICA_E_ESCOLA__CORPO.mp3,CORPO,OK,19.66,Durante,pedagógico.,,,-27.7,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_30_04_2026_B10_TRTRN_REVERTE_JUSTA_CAUSA__CORPO.mp3,CORPO,OK,61.94,A,exced...,,,-22.5,-34.7,0,0,ok
BOLETIM_RADIO_TJRN_30_04_2026_B4_TJRN_RECONHECE_VICIO_ACESSORIO__CORPO.mp3,CORPO,OK,71.7,A,"2019,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.2,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_30_04_2026_B5_TJRN_PACIENTE_ESCLEROSE_LATERAL_CORPO.mp3,CORPO,OK,38.19,Em,faleceu.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_30_04_2026_B8_TJRN_CASO_POLLYANA_CONDENA_SEIS__CORPO.mp3,CORPO,OK,32.04,Os,Rocha.,,,-25.5,-27.2,0,0,ok
