arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_05_05_2026_B6_DADOS_PORTAL_TRANSPARENCIA_CORPO.mp3,CORPO,OK,82.94,A,despesas.,,,-22.5,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_06_05_2026_B1_RESTRICAO_MATERIAL_CIRURGICO_CORPO.mp3,CORPO,OK,32.38,Uma,proporcionalidade.,,,-120.0,-41.6,0,0,ok
BOLETIM_RADIO_TJRN_06_05_2026_B5_TEMPO_MINIMO_CARTEIRA_ESTUDANTES_CORPO.mp3,CORPO,OK,30.59,A,arregrem.,,,-28.5,-37.5,0,0,ok
BOLETIM_RADIO_TJRN_06_05_2026_B8_PROCURADORIA_MULHER_PARNAMIRIM_CORPO.mp3,CORPO,OK,28.2,A,município.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_06_05_2026_B9_MPRN_RECOMENDA_RECONSTRUCAO_RUAS_CORPO.mp3,CORPO,OK,47.26,O,-Negreiros.,,,-22.4,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_07_05_2026_B1_INDENIZACAO_PROFESSORA_REMUNERACAO_CORPO.mp3,CORPO,OK,47.18,A,retroativas,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_07_05_2026_B2_JURI_ACUSADO_DISPARO_BRIGAS_CORPO.mp3,CORPO,OK,19.41,O,ameaça.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_07_05_2026_B7_EBOOK_SOCIOEDUCACAO_CORPO.mp3,CORPO,OK,88.79,que,resumida.,,,-22.6,-51.5,0,0,ok
BOLETIM_RADIO_TJRN_07_05_2026_B9_MPRN_RECOMENDACAO_CORRECAO_PRISIONAL_FEMININO__CORPO.mp3,CORPO,OK,50.69,A,interna,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-76.3,0,0,ok
BOLETIM_RADIO_TJRN_08_05_2026_B10_TRTRN_REGISTRO_POSTO_SAUDE_CORPO.mp3,CORPO,OK,60.46,O,2023.,,,-120.0,-90.3,0,0,ok
BOLETIM_RADIO_TJRN_08_05_2026_B1_INDENIZACAO_TAXAS_INDEVIDAS_CORPO.mp3,CORPO,OK,45.01,A,abusivas,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-26.6,-47.6,0,0,ok
BOLETIM_RADIO_TJRN_08_05_2026_B2_USO_INDEVIDO_JAZIGO_CORPO.mp3,CORPO,OK,84.44,Poder,psicológicos,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.9,-25.4,0,0,ok
BOLETIM_RADIO_TJRN_08_05_2026_B5_FISCALIZACAO_CONDOMINIO_CORPO.mp3,CORPO,OK,43.68,Segundo,condomínio.,,,-21.6,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_11_05_2026_B2_TJRN_FORTALECE_PRESERVACAO_JUSTICA__CORPO.mp3,CORPO,OK,51.24,em,Lemus.,,,-23.8,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_11_05_2026_B3_TJRN_CEARA_MIRIM_ESTAGIO_CORPO.mp3,CORPO,OK,27.43,Classificação,.315.,,,-120.0,-47.8,0,0,ok
BOLETIM_RADIO_TJRN_11_05_2026_B4_TJRN_RECONHECE_FRAUDE_TRANSACOES_DIGITAIS_CORPO.mp3,CORPO,OK,37.12,De,débito.,,,-120.0,-52.2,0,0,ok
BOLETIM_RADIO_TJRN_11_05_2026_B7_TJRN_CANGUARETAMA_ESTAGIO_POS_CORPO.mp3,CORPO,OK,11.74,O,semanais.,,,-120.0,-46.1,0,0,ok
BOLETIM_RADIO_TJRN_12_05_2026_B2_TJRN_EMPRESA_RESTABELECE_AGUA__CORPO.mp3,CORPO,OK,35.54,A,açudes.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_12_05_2026_B4_TJRN_VARA_EXECUCAO_FISCAL_RESULTADO_ESTAGIO__CORPO.mp3,CORPO,POSSIVEL_ALUCINACAO_WHISPER,0.08,Legendas,.org,texto bate com padrão de alucinação: 'Legendas pela comunidade de Amara.org',,,,,,
BOLETIM_RADIO_TJRN_12_05_2026_B5_TJRN_FALHA_SERVICO_RASTREAMENTO_CORPO.mp3,CORPO,OK,69.98,como,contestou.,,,-22.3,-36.4,0,0,ok
BOLETIM_RADIO_TJRN_12_05_2026_B6_TJRN_SERVIDOR_SOFRE_ASSEDIO_CORPO.mp3,CORPO,OK,48.36,A,procedimento,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-84.3,0,0,ok
BOLETIM_RADIO_TJRN_13_05_2026_B1_INDENIZACAO_DEBITO_IPTU_CORPO.mp3,CORPO,OK,55.64,Resultou,Baixa.,,,-120.0,-28.7,0,0,ok
BOLETIM_RADIO_TJRN_13_05_2026_B2_FATURAMENTO_CONTA_ENERGIA_CORPO.mp3,CORPO,OK,32.56,A,energéticos.,,,-120.0,-51.3,0,0,ok
BOLETIM_RADIO_TJRN_13_05_2026_B6_PESQUISA_VIOLENCIA_DOMESTICA_RN_CORPO.mp3,CORPO,OK,61.13,O,proteção.,,,-120.0,-35.8,0,0,ok
BOLETIM_RADIO_TJRN_13_05_2026_B9_TJ_ACADEMICO_CORPO.mp3,CORPO,OK,62.07,A,secretaria...,,,-120.0,-31.3,0,0,ok
BOLETIM_RADIO_TJRN_14_05_2026_B3_RESSARCIMENTO_CONSERTO_VEICULO_CORPO.mp3,CORPO,OK,64.16,A,contato.,,,-59.9,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_14_05_2026_B5_INDENIZACAO_PERDA_VOO_CORPO.mp3,CORPO,OK,58.58,Uma,adecu...,,,-25.2,-36.7,0,0,ok
BOLETIM_RADIO_TJRN_14_05_2026_B6_RESPONSAVEL_INTERINO_MESSIAS_TARGINO_CORPO.mp3,CORPO,OK,34.26,A,necessária.,,,-25.2,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_14_05_2026_B7_ESTAGIO_EXECUCAO_TRIBUTARIA_CORPO.mp3,CORPO,OK,80.05,É,"interesses,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-24.6,0,0,ok
BOLETIM_RADIO_TJRN_15_05_2026_B10_TRT_SEMANA_COMBATE_ASSEDIO_CORPO.mp3,CORPO,OK,58.44,O,idêntico.,,,-21.2,-26.9,0,0,ok
BOLETIM_RADIO_TJRN_15_05_2026_B2_CANDIDATO_APTO_HETEROIDENTIFICACAO_CORPO.mp3,CORPO,OK,62.94,"e,",PPP.,,,-120.0,-62.4,0,0,ok
BOLETIM_RADIO_TJRN_15_05_2026_B5_AUDIENCIA_MEDIACAO_EXTREMOZ_CORPO.mp3,CORPO,OK,88.96,Havara,policiais.,,,-24.8,-26.3,0,0,ok
BOLETIM_RADIO_TJRN_15_05_2026_B9_TRT_DENUNCIAS_ASSEDIO_MORAL_CORPO.mp3,CORPO,OK,88.02,Esses,Norte,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_18_05_2026_B10_DPERN_PROCESSO_SELETIVO_EXTREMOZ_CORPO.mp3,CORPO,OK,46.89,A,horas.,,,-120.0,-71.2,0,0,ok
BOLETIM_RADIO_TJRN_18_05_2026_B1_OBRIGATORIEDADE_AUTENTICACAO_MULTIFATOR_CORPO.mp3,CORPO,OK,32.86,A,interno.,,,-27.0,-50.0,0,0,ok
BOLETIM_RADIO_TJRN_18_05_2026_B2_MEMBRO_SUPLENTE_JURISTA_CORPO.mp3,CORPO,OK,41.66,O,TSE.,,,-56.3,-24.2,0,0,ok
BOLETIM_RADIO_TJRN_18_05_2026_B4_INDENIZACAO_FURTO_MOTOCICLETA_CORPO.mp3,CORPO,OK,35.79,Segundo,passageiro...,,,-120.0,-48.4,0,0,ok
BOLETIM_RADIO_TJRN_19_05_2026_B1_TJRN_COMISSAO_RESULTADO_FINAL_ENAM__CORPO.mp3,CORPO,OK,19.1,Os,cadastral.,,,-32.8,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_19_05_2026_B3_TJRN_JUSTICRN_CORPO.mp3,CORPO,OK,34.23,Desenvolvido,vidoria.,,,-24.2,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_19_05_2026_B5_TJRN_RECONHECE_FALHA_REDE_SOCIAL__CORPO.mp3,CORPO,OK,30.27,De,alegando...,,,-120.0,-120.0,0,0,ok
