arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_19_03_2026_B7_APOIO_FAMILIAS_AFETADAS_LAGOA_CAPTACAO_CABECA.mp3,CABECA,OK,6.31,Núcleo,Natal.,,,-120.0,-18.8,0,0,ok
BOLETIM_RADIO_TJRN_19_03_2026_B8_VISITA_MAGISTRADOS_PARAIBA_CABECA.mp3,CABECA,OK,10.02,O,Paraíba.,,,-51.1,-32.4,0,0,ok
BOLETIM_RADIO_TJRN_20_03_2026_B2_TJRN_SERVIDOR_PUBLICO_REENQUADRAMENTO__CABECA.mp3,CABECA,OK,10.19,A,excepcional,,,-46.2,-44.6,0,0,ok
BOLETIM_RADIO_TJRN_20_03_2026_B3_TJRN_REALIZAR_CIRURGIA_OMBRO__CABECA.mp3,CABECA,OK,12.21,O,2025.,,,-120.0,-40.4,0,0,ok
BOLETIM_RADIO_TJRN_20_03_2026_B7_TJRN_ENCONTRO_MULHERES_JUSTICA_CABECA.mp3,CABECA,OK,5.51,JJ,Bahia.,,,-120.0,-20.9,0,0,ok
BOLETIM_RADIO_TJRN_20_03_2026_B8_OABRN_TIPIFICA_CRIME_FALSO_ADVOGADO__CABECA.mp3,CABECA,OK,12.66,A,crime.,,,-47.5,-43.5,0,0,ok
BOLETIM_RADIO_TJRN_23_03_2026_B10_TRATAMENTO_DOMICILIAR_CRIANCA_CABECA.mp3,CABECA,OK,12.47,O,médica.,,,-90.3,-49.2,0,0,ok
BOLETIM_RADIO_TJRN_23_03_2026_B2_SUSPENSAO_EVENTOS_PRAIA_MIAMI_CABECA.mp3,CABECA,OK,5.18,Justiça,Natal.,,,-120.0,-32.1,0,0,ok
BOLETIM_RADIO_TJRN_23_03_2026_B3_AULA_INAUGURAL_DOUTORADO_ESMARN_CABECA.mp3,CABECA,OK,9.46,A,direito.,,,-120.0,-45.3,0,0,ok
BOLETIM_RADIO_TJRN_23_03_2026_B5_INTERNACAO_PENDENCIAS_CABECA.mp3,CABECA,OK,7.56,O,domiciliar.,,,-120.0,-59.4,0,0,ok
BOLETIM_RADIO_TJRN_24_03_2026_B10_MPRN_ORIENTA_PREFEITOS_GASTOS_JUNINOS__CABECA.mp3,CABECA,OK,7.14,PRN,uninos.,,,-29.3,-32.5,0,0,ok
BOLETIM_RADIO_TJRN_24_03_2026_B4_TJRN_COLISAO_CAMINHAO_ENTULHOS__CABECA.mp3,CABECA,OK,14.35,O,municipal.,,,-65.7,-64.3,0,0,ok
BOLETIM_RADIO_TJRN_24_03_2026_B6_TJRN_EMPRESA_CONDENADA_NEGATIVACAO_INDEVIDA_CABECA.mp3,CABECA,OK,11.28,A,nome.,,,-59.7,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_24_03_2026_B8_TJRN_PARELHAS_PROJETOS_PRESTACOES_PECUNIARIAS__CABECA.mp3,CABECA,OK,7.45,O,pecuniárias.,,,-120.0,-23.9,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B1_TJRN_CANGUARETAMA_SELECAO_INTERINO_CABECA.mp3,CABECA,OK,15.51,A,extrajudiciais.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B2_TJRN_INAUGURA_PLATAFORMA_ACESSIBILIDADE_CABECA.mp3,CABECA,OK,10.97,O,março.,,,-80.8,-20.8,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B3_TJRN_GARANTE_ABANDONO_PERMANENCIA_RETROATIVO__CABECA.mp3,CABECA,OK,9.88,O,permanência.,,,-73.4,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_26_03_2026_B9_TJRN_PARNAMIRIM_DEVE_APRESENTAR_PLANO_CAPS__CABECA.mp3,CABECA,OK,9.86,O,CAPS.,,,-42.7,-33.9,0,0,ok
BOLETIM_RADIO_TJRN_27_03_2026_B10_FALHAS_SERVICO_TELEFONIA__CABECA.mp3,CABECA,OK,7.1,Falhas,Potiguar.,,,-50.1,-34.3,0,0,ok
BOLETIM_RADIO_TJRN_27_03_2026_B7_TJRN_REDE_SOCIAL_CONDENADA_INDENIZACAO__CABECA.mp3,CABECA,OK,7.16,Rede,indevidamente.,,,-50.4,-35.4,0,0,ok
BOLETIM_RADIO_TJRN_27_03_2026_B8_TJRN_TURMA_RECURSAL_INSALUBRIDADE_SAMU__CABECA.mp3,CABECA,OK,3.64,Turma,SAMU.,,,-51.0,-34.7,0,0,ok
BOLETIM_RADIO_TJRN_27_03_2026_B9_TJRN_CORTE_INDEVIDO_DE_ENERGIA__CABECA.mp3,CABECA,OK,5.85,Corte,Caicó.,,,-51.4,-32.6,0,0,ok
BOLETIM_RADIO_TJRN_30_03_2026_B1_DANOS_MORAIS_NOME_NEGATIVADO_CABECA.mp3,CABECA,OK,13.76,Uma,inadimplates.,,,-41.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_30_03_2026_B2_GMF_EM_ACAO_PAU_DOS_FERROS_CABECA.mp3,CABECA,OK,14.88,O,Ferros.,,,-57.2,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_30_03_2026_B4_RESIDENCIA_TERAPEUTICA_EGRESSOS_CABECA.mp3,CABECA,SEM_FALA,1.45,,,nenhuma palavra transcrita,,,,,,
BOLETIM_RADIO_TJRN_30_03_2026_B5_EVENTO_INOVACAO_SETIC_CABECA.mp3,CABECA,OK,5.18,A,Norte.,,,-51.3,-45.3,0,0,ok
BOLETIM_RADIO_TJRN_31_03_2026_B3_BANCA_HETEROIDENTIFICACAO_ENAM_CABECA.mp3,CABECA,OK,10.9,O,Magistratura.,,,-54.1,-25.2,0,0,ok
BOLETIM_RADIO_TJRN_31_03_2026_B4_CONVOCADOS_CONCURSO_CABECA.mp3,CABECA,OK,14.42,A,Estadual.,,,-120.0,-50.8,0,0,ok
BOLETIM_RADIO_TJRN_31_03_2026_B5_TJRN_FINALISTA_COMUNICACAO_PUBLICA_CABECA.mp3,CABECA,OK,14.01,A,mulher.,,,-48.7,-45.6,0,0,ok
BOLETIM_RADIO_TJRN_31_03_2026_B7_TJRN_CONDENA_HOMEM_INJURIA__CABECA.mp3,CABECA,OK,5.48,Justiça,natal.,,,-120.0,-31.7,0,0,ok
BOLETIM_RADIO_TJRN_02_03_2026_B1_TRERN_ADQUIRE_NOVAS_CADEIRAS__CORPO.mp3,CORPO,OK,45.2,o,diárias.,,,-24.6,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_02_03_2026_B3_SUSPENSAO_DESCONTO_PENSAO_CORPO.mp3,CORPO,OK,33.54,Segunda,suficiente.,,,-23.9,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_02_03_2026_B5_LICENCA_REMUNERADA_JOAO_CAMARA_CORPO.mp3,CORPO,OK,47.68,O,municipal.,,,-76.3,-84.3,0,0,ok
BOLETIM_RADIO_TJRN_02_03_2026_B6_CONDENACAO_EXTRAVIO_BAGAGEM_CORPO.mp3,CORPO,OK,70.14,Onenou,objetiva.,,,-21.5,-55.3,0,0,ok
BOLETIM_RADIO_TJRN_03_03_2026_B2_CONVENIO_DEBITO_PRECATORIOS_CORPO.mp3,CORPO,OK,33.96,O,fixados,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_03_03_2026_B3_CONDENACAO_FABRICANTE_PNEUS_CORPO.mp3,CORPO,OK,42.35,Segundo,autos.,,,-120.0,-50.5,0,0,ok
BOLETIM_RADIO_TJRN_03_03_2026_B7_CONDENACAO_RESPONSABILIDADE_SOLIDARIA_CORPO.mp3,CORPO,OK,66.48,A,expectativa.,,,-120.0,-36.1,0,0,ok
BOLETIM_RADIO_TJRN_03_03_2026_B9_PAGAMENTO_PASSAGENS_INTERMUNICIPAL_CORPO.mp3,CORPO,OK,72.27,A,sistema.,,,-22.8,-63.5,0,0,ok
BOLETIM_RADIO_TJRN_04_03_2026_B10_MPRN_FIRMA_ACORDO_INTERINSTITUCIONAL__CORPO.mp3,CORPO,OK,54.86,A,Espírito.,,,-22.3,-30.4,0,0,ok
BOLETIM_RADIO_TJRN_04_03_2026_B6_PENAS_PECUNIARIAS_CANGUARETAMA_CORPO.mp3,CORPO,OK,74.64,A,projeto.,,,-41.1,-36.3,0,0,ok
BOLETIM_RADIO_TJRN_04_03_2026_B7_TRTRN_SOCIO_RESPONSABILIZADO__CORPO.mp3,CORPO,OK,57.46,O,empresa.,,,-40.6,-55.2,0,0,ok
BOLETIM_RADIO_TJRN_04_03_2026_B9_CNJ_NOTA_TECNICA_COMBATE_FALSO_ADVOGADO__CORPO.mp3,CORPO,OK,63.03,O,advogados.,,,-40.8,-36.7,0,0,ok
BOLETIM_RADIO_TJRN_05_03_2026_B1_TJRN_ATO_IMPROBIDADE_LICITATORIO__CORPO.mp3,CORPO,OK,33.04,Na,financeiro.,,,-120.0,-32.4,0,0,ok
BOLETIM_RADIO_TJRN_05_03_2026_B5_TJRN_HOMEM_CONDENADO_ESTELIONATO_CORPO.mp3,CORPO,OK,51.98,mediante,"polegadas,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-30.0,-45.0,0,0,ok
BOLETIM_RADIO_TJRN_05_03_2026_B8_DPERN_JARDIM_PRIMAVERA__CORPO.mp3,CORPO,OK,52.55,A,gratuita.,,,-27.0,-33.7,0,0,ok
BOLETIM_RADIO_TJRN_05_03_2026_B9_TRTRN_ASSISTENTE_VIRTUAL_CORPO.mp3,CORPO,OK,54.16,A,e,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-47.8,0,0,ok
BOLETIM_RADIO_TJRN_06_03_2026_B1_TJRN_DETERMINA_RESTITUICAO_DOBRO_CORPO.mp3,CORPO,OK,36.78,A,juros...,,,-120.0,-74.7,0,0,ok
BOLETIM_RADIO_TJRN_06_03_2026_B2_TJRN_VALOR_COPARTICIPACAO__CORPO.mp3,CORPO,OK,57.79,A,Tera...,,,-33.0,-41.9,0,0,ok
BOLETIM_RADIO_TJRN_06_03_2026_B3_TJRN_CAMPESTRE_PROCESSO_SELETIVO__CORPO.mp3,CORPO,OK,27.52,O,reais.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_06_03_2026_B8_TJRN_PAU_FERROS_PROCESSO_SELETIVO__CORPO.mp3,CORPO,OK,44.75,são,170.,,,-120.0,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_09_03_2026_B10_TRTRN_ACORDO_CEJUSC_MOSSORO__CORPO.mp3,CORPO,OK,46.66,Em,"-processual,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-25.9,-46.4,0,0,ok
BOLETIM_RADIO_TJRN_09_03_2026_B1_DESCREDENCIAMENTO_PLANO_SAUDE_CORPO.mp3,CORPO,OK,39.1,após,hospitalares,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-58.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_09_03_2026_B6_TJRN_ENCONTRO_JUIZES_VIRTUAL__CORPO.mp3,CORPO,OK,34.51,Organizado,Hegel...,,,-120.0,-58.7,0,0,ok
BOLETIM_RADIO_TJRN_09_03_2026_B7_TJRN_MUTIRAO_CONCILIACAO__CORPO.mp3,CORPO,OK,40.38,A,fevereiro.,,,-120.0,-63.9,0,0,ok
BOLETIM_RADIO_TJRN_10_03_2026_B6_TJRN_PARTICIPACAO_ATLETA_CAMPEONATO_CORPO.mp3,CORPO,OK,73.49,"permita,","competição,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-55.0,0,0,ok
BOLETIM_RADIO_TJRN_10_03_2026_B7_TJRN_PARNAMIRIM_ESTAGIO_DIREITO__CORPO.mp3,CORPO,OK,37.61,A,170.,,,-120.0,-30.7,0,0,ok
BOLETIM_RADIO_TJRN_10_03_2026_B8_TJRN_EMPRESA_SETOR_INFORMATICA__CORPO.mp3,CORPO,OK,73.99,que,fonte.,,,-120.0,-29.6,0,0,ok
BOLETIM_RADIO_TJRN_10_03_2026_B9_TJRN_PRESTADOR_SERVICOS_ACUSADO__CORPO.mp3,CORPO,OK,39.19,que,fortes.,,,-120.0,-31.5,0,0,ok
