arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_26_07_2026_B2_TJRN_SELECAO_DIREITO_GABINETES_CORPO.mp3,CORPO,OK,52.38,R,Meida.,,,-21.7,-34.0,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B3_TJRN_CAPOTAMENTO_CAUSADO_SINAL_NJUD_1932_CORPO.mp3,CORPO,OK,50.68,O,significativa.,,,-35.9,-31.6,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B4_TJRN_PLANO_SAUDE_NOTIFICACOES_NJUD_1932_CORPO.mp3,CORPO,OK,40.43,A,abertura.,,,-38.7,-34.3,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B5_TJRN_EX_FUNCIONARIO_EMPRESA_CONDENADO_NJUD_1932_CORPO.mp3,CORPO,OK,91.02,O,Almeida.,,,-21.5,-31.1,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B6_TJRN_DIVULGACAO_VIDEO_FALSAS_ACUSACOES_CORPO.mp3,CORPO,OK,67.12,A,tudo.,,,-39.1,-29.2,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B7_ESMARN_DINTER_NOVO_SEMESTRE_CORPO.mp3,CORPO,OK,58.11,O,Norte.,,,-22.4,-31.5,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B8_MPRN_RECOMENDA_ATENDIMENTO_JOVENS_AMEACADOS__CORPO.mp3,CORPO,OK,75.69,O,anterior.,,,-23.9,-25.7,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B9_MPRN_CONGRESSO_DEFESA_PATRIMONIO_PUBLICO_CORPO.mp3,CORPO,OK,34.99,O,Assis.,,,-36.3,-22.4,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B10_MPRN_OPERACAO_BARAO_TRIGO__CORPO.mp3,CORPO,OK,63.1,O,mercado.,,,-22.9,-19.8,0,0,ok
BOLETIM_RADIO_TJRN_26_11_2026_B1_TJRN_ACUSADOS_MORTE_EX_PREFEITO_JURI_NJUD_19333_CORPO.mp3,CORPO,OK,75.52,Pedro,Almeida.,,,-21.4,-34.6,0,0,ok
