### _backup_estado_antes_20260823_163804.csv
AGOSTO,NJUD 1929,BOLETIM_RADIO_TJRN_16_04_2026_B1_TJRN_PACIENTE_INDENIZADO_CICATRIZ_QUEIXO.mp3
AGOSTO,NJUD 1929,BOLETIM_RADIO_TJRN_16_04_2026_B2_TJRN_ACUSADO_VARIOS_DELITOS_GOIANINHA_.mp3
AGOSTO,NJUD 1929,BOLETIM_RADIO_TJRN_16_04_2026_B3_TJRN_CONDENA_MOTORISTA_ACIDENTE_MOTOCICLISTA_.mp3
AGOSTO,NJUD 1929,BOLETIM_RADIO_TJRN_16_04_2026_B4_TJRN_CANCELAMENTO_PASSAGENS_AEREAS_COLOMBIA_.mp3
FEVEREIRO,NJUD 1810,BOLETIM_RADIO_TJRN_02_02_2026_B1_TJRN_ACAO_IMPROBIDADE_SERVIDOR_DETRAN.mp3
FEVEREIRO,NJUD 1810,BOLETIM_RADIO_TJRN_02_02_2026_B2_TJRN_CRESCIMENTO_CAMARA_CRIMINAL_.mp3
FEVEREIRO,NJUD 1810,BOLETIM_RADIO_TJRN_02_02_2026_B3_TJRN_ACOES_PENITENCIARIA_ALCACUZ_.mp3
FEVEREIRO,NJUD 1810,BOLETIM_RADIO_TJRN_02_02_2026_B4_TJRN_FABRICANTE_REDE_FARMACIA_.mp3
FEVEREIRO,NJUD 1811,BOLETIM_RADIO_TJRN_02_02_2026_B5_TJRN_ESTAGIO_GRUPO_METAS.mp3
FEVEREIRO,NJUD 1811,BOLETIM_RADIO_TJRN_02_02_2026_B6_TJRN_CONDENA_HOMEM_MAUS_TRATOS.mp3
FEVEREIRO,NJUD 1811,BOLETIM_RADIO_TJRN_02_02_2026_B7_TJRN_ANULA_PREGAO_CONSORCIO_.mp3
FEVEREIRO,NJUD 1811,BOLETIM_RADIO_TJRN_02_02_2026_B8_TJRN_INCONSTITUCIONALIDADE_LEI_ENEM_.mp3
FEVEREIRO,NJUD 1812,BOLETIM_RADIO_TJRN_02_02_2026_B10_DPERN_PRAZO_INSCRICOES_SUSTENTABILIDADE.mp3
FEVEREIRO,NJUD 1812,BOLETIM_RADIO_TJRN_02_02_2026_B9_TRTRN_DESCARACTERIZA_TRABALHO_INTERMITENTE.mp3
FEVEREIRO,NJUD 1812,BOLETIM_RADIO_TJRN_03_02_2026_B1_TJRN_SUSPENDE_LICITACAO_CANGUARETAMA_.mp3
FEVEREIRO,NJUD 1812,BOLETIM_RADIO_TJRN_03_02_2026_B2_TJRN_IA_ROTINAS_PRESTACAO_JURISDICIONAL.mp3
FEVEREIRO,NJUD 1813,BOLETIM_RADIO_TJRN_03_02_2026_B4_TJRN_COMARCA_EXTREMOZ_DEMANDAS_JUDICIAIS_.mp3
FEVEREIRO,NJUD 1813,BOLETIM_RADIO_TJRN_03_02_2026_B6_TJRN_PASSAGEIRO_INDENIZADO_.mp3
FEVEREIRO,NJUD 1813,BOLETIM_RADIO_TJRN_03_02_2026_B7_TJRN_MANTEM_INDEFERIMENTO_TRAILER_MOSSORO_.mp3
FEVEREIRO,NJUD 1813,BOLETIM_RADIO_TJRN_03_02_2026_B8_TJRN_OPERADORA_SAUDE_TRATAMENTO_AUTISMO_.mp3
FEVEREIRO,NJUD 1814,BOLETIM_RADIO_TJRN_03_02_2026_B10_TJRN_REDE_SOCIAL_CONDENADA_.mp3
FEVEREIRO,NJUD 1814,BOLETIM_RADIO_TJRN_03_02_2026_B3_VARA_CRIMINAL_ESTAGIO_.mp3
FEVEREIRO,NJUD 1814,BOLETIM_RADIO_TJRN_03_02_2026_B5_TRERN_CANAL_RECEBIMENTO_DENUNCIAS_.mp3
FEVEREIRO,NJUD 1814,BOLETIM_RADIO_TJRN_03_02_2026_B9_TJRN_COMARCA_SAO_BENTO_INTERINO_.mp3
FEVEREIRO,NJUD 1815,BOLETIM_RADIO_TJRN_04_02_2026_B10_TJRN_NOMEACAO_CANDIDATO_CONCURSO_.mp3
FEVEREIRO,NJUD 1815,BOLETIM_RADIO_TJRN_04_02_2026_B1_CONVOCACAO_JUIZES_LEIGOS_JUIZADOS.mp3
FEVEREIRO,NJUD 1815,BOLETIM_RADIO_TJRN_04_02_2026_B2_DOACAO_LIVROS_SISTEMA_PRISIONAL.mp3
