arquivo,data,num_projetado,status
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1793\BOLETIM_RADIO_TJRN_07_01_2026_B6_JURI_COMERCIANTE_CABECA.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1793\BOLETIM_RADIO_TJRN_07_01_2026_B6_JURI_COMERCIANTE_CORPO.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1793\BOLETIM_RADIO_TJRN_07_01_2026_B7_EMPRESA_DEVE_ENTREGAR_BRINDE_CABECA.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1793\BOLETIM_RADIO_TJRN_07_01_2026_B7_EMPRESA_DEVE_ENTREGAR_BRINDE_CORPO.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1793\BOLETIM_RADIO_TJRN_07_01_2026_B8_INDENIZACAO_COMPRA_DE_BERCO_CABECA.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1793\BOLETIM_RADIO_TJRN_07_01_2026_B8_INDENIZACAO_COMPRA_DE_BERCO_CORPO.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_07_01_2026_B10_CAERN_DEVE_PAGAR_DANOS_MORAIS_CABECA.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_07_01_2026_B10_CAERN_DEVE_PAGAR_DANOS_MORAIS_CORPO.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_07_01_2026_B9_LIGACAO_DE_ENERGIA_PARAU_CABECA.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_07_01_2026_B9_LIGACAO_DE_ENERGIA_PARAU_CORPO.mp3,07/01/2026,1784,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_08_01_2026_B1_RESPONSAVEL_INTERINO_AFONSO_BEZERRA_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_08_01_2026_B1_RESPONSAVEL_INTERINO_AFONSO_BEZERRA_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_08_01_2026_B4_INDENIZACAO_VOO_CANCELADO_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1794\BOLETIM_RADIO_TJRN_08_01_2026_B4_INDENIZACAO_VOO_CANCELADO_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B5_EMPRESA_CONTRATADA_TARCISIO_MAIA_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B5_EMPRESA_CONTRATADA_TARCISIO_MAIA_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B6_TRIO_CONDENADO_ESTELIONATO_ELETRONICO_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B6_TRIO_CONDENADO_ESTELIONATO_ELETRONICO_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B7_NULIDADE_CONTRATO_PREFEITURA_MONTE_ALEGRE_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B7_NULIDADE_CONTRATO_PREFEITURA_MONTE_ALEGRE_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B8_PROGRESSAO_PENA_CURSO_SUPERIOR_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1795\BOLETIM_RADIO_TJRN_08_01_2026_B8_PROGRESSAO_PENA_CURSO_SUPERIOR_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B10_CHAPA_ELEICOES_ESCOLARES_LAGOA_NOVA_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B10_CHAPA_ELEICOES_ESCOLARES_LAGOA_NOVA_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B2_TRTRN_RETOMA_ATIVIDADES_1782542960_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B2_TRTRN_RETOMA_ATIVIDADES_1782542960_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B3_CNJ_SISTEMA_NOVA_VERSAO_1782542960_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B3_CNJ_SISTEMA_NOVA_VERSAO_1782542960_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B9_HOMEM_CONDENADO_VIOLENCIA_PSICOLOGICA_1782542961_CABECA.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1796\BOLETIM_RADIO_TJRN_08_01_2026_B9_HOMEM_CONDENADO_VIOLENCIA_PSICOLOGICA_1782542961_CORPO.mp3,08/01/2026,1785,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B1_TJRN_SESSAO_ABERTURA__RESTORED_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B1_TJRN_SESSAO_ABERTURA__RESTORED_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B4_TJRN_JUSTICA_RECONHECE_DIVIDA_IRMAOS__CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B4_TJRN_JUSTICA_RECONHECE_DIVIDA_IRMAOS__CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B7_TJRN_VICE_PRESIDENCIA_PROCESSO_SELETIVO__RESTORED_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B7_TJRN_VICE_PRESIDENCIA_PROCESSO_SELETIVO__RESTORED_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B8_TJRN_EXCLUSAO_EMPRESA_LICITACAO__RESTORED_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1797\BOLETIM_RADIO_TJRN_09_01_2026_B8_TJRN_EXCLUSAO_EMPRESA_LICITACAO__RESTORED_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B10_TJRN_AGRESSOR_PAIS_INDENIZAR_ATAQUE_FISICO__RESTORED_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B10_TJRN_AGRESSOR_PAIS_INDENIZAR_ATAQUE_FISICO__RESTORED_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B3_JUIZADOS_ESPECIAIS_SELECAO__CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B3_JUIZADOS_ESPECIAIS_SELECAO__CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B5_PERICIA_DOCUMENTO_DIGITAL_CONSUMIDOR__CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B5_PERICIA_DOCUMENTO_DIGITAL_CONSUMIDOR__CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B9_TJRN_JUSTICA_PROIBE_COSERN_AREZ_RESTORED_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1798\BOLETIM_RADIO_TJRN_09_01_2026_B9_TJRN_JUSTICA_PROIBE_COSERN_AREZ_RESTORED_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_09_01_2026_B2_CNJ_PROTECAO_MULHERES_JUDICIARIO_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_09_01_2026_B2_CNJ_PROTECAO_MULHERES_JUDICIARIO_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_09_01_2026_B6_CONCESSIONARIA_ENERGIA_CONDENADA_RESTORED_CABECA.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_09_01_2026_B6_CONCESSIONARIA_ENERGIA_CONDENADA_RESTORED_CORPO.mp3,09/01/2026,1786,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_12_01_2026_B2_TJRN_MULHER_PROVOCA_ACIDENTE__CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_12_01_2026_B2_TJRN_MULHER_PROVOCA_ACIDENTE__CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_12_01_2026_B3_TJRN_PLANO_SAUDE_TEA_CRIANCA_CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1799\BOLETIM_RADIO_TJRN_12_01_2026_B3_TJRN_PLANO_SAUDE_TEA_CRIANCA_CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B1_JUIZADO_ESPECIAL_PARNAMIRIM_ESTAGIO__CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B1_JUIZADO_ESPECIAL_PARNAMIRIM_ESTAGIO__CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B4_TJRN_JUIZADO_VIOLENCIA_DOMESTICA__CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B4_TJRN_JUIZADO_VIOLENCIA_DOMESTICA__CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B5_TJRN_EMPRESA_ELETRONICOS_DEFEITOS_CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B5_TJRN_EMPRESA_ELETRONICOS_DEFEITOS_CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B9_DOIS_ANOS_PROJETO_NOVOS_CAMINHOS_CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1800\BOLETIM_RADIO_TJRN_12_01_2026_B9_DOIS_ANOS_PROJETO_NOVOS_CAMINHOS_CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B10_BANCO_TALENTOS_CNJ_CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B10_BANCO_TALENTOS_CNJ_CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B6_DPERN_RESULTADOS_BIENIOS__CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B6_DPERN_RESULTADOS_BIENIOS__CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B7_MPRN_CONVOCACAO_PROFESSORES_ESTADO_CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B7_MPRN_CONVOCACAO_PROFESSORES_ESTADO_CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B8_MPRN_APURACAO_APOLOGIA_NAZISMO_CABECA.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1801\BOLETIM_RADIO_TJRN_12_01_2026_B8_MPRN_APURACAO_APOLOGIA_NAZISMO_CORPO.mp3,12/01/2026,1787,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B1_CAERN_SUBSTITUICAO_ADVOGADOS_CONCURSO_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B1_CAERN_SUBSTITUICAO_ADVOGADOS_CONCURSO_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B2_CONDENACAO_VANDALISMO_AGRESSOES_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B2_CONDENACAO_VANDALISMO_AGRESSOES_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B3_DEVOLVER_REPARAR_ANGICOS_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B3_DEVOLVER_REPARAR_ANGICOS_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B4_INDENIZACAO_BAGAGEM_DANIFICADA_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1802\BOLETIM_RADIO_TJRN_13_01_2026_B4_INDENIZACAO_BAGAGEM_DANIFICADA_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B5_TRT_CAMPANHA_NACIONAL_JANEIRO_BRANCO_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B5_TRT_CAMPANHA_NACIONAL_JANEIRO_BRANCO_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B6_ACORDO_CEJUSC_FUTEBOL_ASSU_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B6_ACORDO_CEJUSC_FUTEBOL_ASSU_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B7_TRT_CARTILHA_DADOS_PESSOAIS_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B7_TRT_CARTILHA_DADOS_PESSOAIS_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B8_CENTRO_ESTUDOS_STF_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1803\BOLETIM_RADIO_TJRN_13_01_2026_B8_CENTRO_ESTUDOS_STF_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_13_01_2026_B10_ESMARN_INSCRICOES_CURSO_IDIOMAS_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_13_01_2026_B10_ESMARN_INSCRICOES_CURSO_IDIOMAS_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_13_01_2026_B9_DOUTORADO_ESMARN_CABECA.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_13_01_2026_B9_DOUTORADO_ESMARN_CORPO.mp3,13/01/2026,1788,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_14_01_2026_B2_IPERN_CONVOCA_APOSENTADOS__CABECA.mp3,14/01/2026,1789,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_14_01_2026_B2_IPERN_CONVOCA_APOSENTADOS__CORPO.mp3,14/01/2026,1789,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_14_01_2026_B8_TJRN_POSSE_GESTAO_DEFENSORIA_PUBLICA_CABECA.mp3,14/01/2026,1789,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1804\BOLETIM_RADIO_TJRN_14_01_2026_B8_TJRN_POSSE_GESTAO_DEFENSORIA_PUBLICA_CORPO.mp3,14/01/2026,1789,conflito_njud_existe
F:\Projetos\DIVISOR\data\processed\JORNAIS_DIVIDIDOS\JORNAIS_DIVIDIDOS\NJUD 1805\BOLETIM_RADIO_TJRN_14_01_2026_B4_CONDENACAO_JOALHEIRO_INDENIZACAO_CLIENTE_CABECA.mp3,14/01/2026,1789,conflito_njud_existe
